country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Barbados,BRB,02-03-2021,43235,43235,,2110,3028,15.05,15.05,,10537,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,03-03-2021,44859,44859,,1624,2754,15.61,15.61,,9583,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,04-03-2021,46442,46442,,1583,2451,16.16,16.16,,8529,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,05-03-2021,48480,48480,,2038,2121,16.87,16.87,,7381,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,06-03-2021,48886,48886,,406,1734,17.01,17.01,,6034,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,07-03-2021,49317,49317,,431,1529,17.16,17.16,,5321,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,08-03-2021,49393,49393,,76,1181,17.19,17.19,,4110,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,09-03-2021,49757,49757,,364,932,17.31,17.31,,3243,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,10-03-2021,50263,50263,,506,772,17.49,17.49,,2686,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,11-03-2021,50703,50703,,440,609,17.64,17.64,,2119,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,12-03-2021,50980,50980,,277,357,17.74,17.74,,1242,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,13-03-2021,51595,51595,,615,387,17.95,17.95,,1347,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,14-03-2021,52290,52290,,695,425,18.2,18.2,,1479,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,15-03-2021,53129,53129,,839,534,18.49,18.49,,1858,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,16-03-2021,54631,54631,,1502,696,19.01,19.01,,2422,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,17-03-2021,56018,56018,,1387,822,19.49,19.49,,2860,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,18-03-2021,58214,58214,,2196,1073,20.26,20.26,,3734,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,19-03-2021,60206,60206,,1992,1318,20.95,20.95,,4586,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,20-03-2021,61108,61108,,902,1359,21.26,21.26,,4729,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,21-03-2021,61752,61752,,644,1352,21.49,21.49,,4705,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,22-03-2021,61781,61781,,29,1236,21.5,21.5,,4301,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,23-03-2021,62765,62765,,984,1162,21.84,21.84,,4044,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,24-03-2021,,,,,966,,,,3362,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,25-03-2021,62802,62802,,,655,21.85,21.85,,2279,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,26-03-2021,63689,63689,,887,498,22.16,22.16,,1733,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,27-03-2021,,,,,370,,,,1288,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,28-03-2021,,,,,279,,,,971,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,29-03-2021,63711,63711,,,276,22.17,22.17,,960,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,30-03-2021,63715,63715,,4,136,22.17,22.17,,473,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,31-03-2021,63728,63728,,13,135,22.18,22.18,,470,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Barbados,BRB,01-04-2021,63735,63735,,7,133,22.18,22.18,,463,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4073960082636031
Belarus,BLR,28-12-2020,0,0,,,,0,0,,,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,29-12-2020,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,30-12-2020,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,31-12-2020,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,01-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,02-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,03-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,04-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,05-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,06-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,07-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,08-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,09-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,10-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,11-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,12-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,13-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,14-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,15-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,16-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,17-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,18-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,19-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,20-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,21-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,22-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,23-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,24-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,25-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,26-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,27-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,28-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,29-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,30-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,31-01-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,01-02-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,02-02-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,03-02-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,04-02-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,05-02-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,06-02-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,07-02-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,08-02-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,09-02-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,10-02-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,11-02-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,12-02-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,13-02-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,14-02-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,15-02-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,16-02-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,17-02-2021,,,,,403,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,18-02-2021,20944,20944,,,403,0.22,0.22,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,19-02-2021,,,,,404,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,20-02-2021,,,,,405,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,21-02-2021,,,,,407,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,22-02-2021,,,,,408,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,23-02-2021,,,,,409,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,24-02-2021,,,,,410,,,,43,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,25-02-2021,,,,,412,,,,44,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,26-02-2021,,,,,412,,,,44,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,27-02-2021,,,,,412,,,,44,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,28-02-2021,,,,,412,,,,44,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,01-03-2021,,,,,412,,,,44,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,02-03-2021,,,,,412,,,,44,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,03-03-2021,,,,,412,,,,44,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,04-03-2021,,,,,412,,,,44,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,05-03-2021,,,,,412,,,,44,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,06-03-2021,,,,,412,,,,44,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,07-03-2021,,,,,412,,,,44,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,08-03-2021,,,,,412,,,,44,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,09-03-2021,,,,,412,,,,44,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,10-03-2021,,,,,412,,,,44,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,11-03-2021,,,,,412,,,,44,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,12-03-2021,30000,20000,10000,,412,0.32,0.21,0.11,44,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,13-03-2021,,,,,726,,,,77,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,14-03-2021,,,,,1041,,,,110,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,15-03-2021,,,,,1356,,,,144,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,16-03-2021,,,,,1671,,,,177,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,17-03-2021,,,,,1986,,,,210,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,18-03-2021,,,,,2301,,,,244,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,19-03-2021,,,,,2616,,,,277,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
